bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,Cluster_Label
0.43262411347517726,F,Minor,0.6986301369863015,0.33333333333333337,0.8433734939759038,0.0,0.0,0.08510638297872342,0.06451612903225806,0
0.7304964539007092,F#,Major,0.4520547945205479,0.6344086021505377,0.8795180722891568,0.4020618556701031,0.0,0.08510638297872342,0.04838709677419355,1
0.23404255319148937,C#,Minor,0.6575342465753424,0.13978494623655913,0.5662650602409639,0.3711340206185567,0.0,0.05319148936170213,0.04838709677419355,0
0.22695035460992907,E,Major,0.5616438356164384,0.5053763440860216,0.5903614457831325,0.12371134020618557,0.0,0.1702127659574468,0.04838709677419355,0
0.8156028368794327,E,Minor,0.6712328767123288,0.6129032258064517,0.5903614457831325,0.6907216494845361,0.0,0.06382978723404256,0.4193548387096774,2
0.6028368794326241,F#,Major,0.5205479452054795,0.3763440860215054,0.710843373493976,0.38144329896907214,0.0,0.08510638297872342,0.016129032258064516,0
0.21985815602836878,F,Major,0.7123287671232876,0.5698924731182796,0.6506024096385543,0.09278350515463918,0.0,0.10638297872340427,0.06451612903225806,1
0.21276595744680848,D,Major,0.5068493150684932,0.47311827956989244,0.783132530120482,0.0,0.0,0.09574468085106383,0.03225806451612903,0
0.42553191489361697,F,Minor,0.7671232876712328,0.989247311827957,0.855421686746988,0.27835051546391754,0.0,0.08510638297872342,0.06451612903225806,1
0.5602836879432623,A,Minor,0.4520547945205479,0.860215053763441,0.6144578313253013,0.23711340206185566,0.0,0.07446808510638298,0.06451612903225806,1
0.44680851063829785,G,Minor,0.4520547945205479,0.3655913978494624,1.0,0.041237113402061855,0.0,0.3404255319148936,0.03225806451612903,0
0.099290780141844,F#,Major,0.4520547945205479,0.5806451612903226,0.5060240963855422,0.38144329896907214,0.0,0.08510638297872342,0.12903225806451613,2
0.4042553191489362,F,Major,0.6027397260273972,0.48387096774193555,0.6024096385542169,0.10309278350515463,0.0,0.07446808510638298,0.016129032258064516,0
0.4893617021276595,C#,Minor,0.49315068493150677,0.5053763440860216,0.45783132530120485,0.09278350515463918,0.0,0.12765957446808512,0.08064516129032258,0
0.014184397163120532,C#,Minor,0.4109589041095891,0.49462365591397855,0.4698795180722892,0.23711340206185566,0.0,0.43617021276595747,0.08064516129032258,0
0.2907801418439716,A#,Minor,0.6712328767123288,0.13978494623655913,0.6024096385542169,0.07216494845360824,0.0,0.07446808510638298,0.04838709677419355,0
0.44680851063829785,G,Major,0.5068493150684932,0.20430107526881724,0.9277108433734941,0.0,0.0,0.09574468085106383,0.016129032258064516,0
0.2978723404255319,F#,Minor,0.9452054794520548,0.5483870967741936,0.674698795180723,0.18556701030927836,0.0,0.12765957446808512,0.08064516129032258,1
0.46099290780141844,G,Minor,0.6027397260273972,0.989247311827957,0.8915662650602411,0.12371134020618557,0.2087912087912088,0.05319148936170213,0.03225806451612903,1
0.5106382978723404,G,Minor,0.5616438356164384,0.903225806451613,0.6987951807228916,0.5257731958762887,0.0,0.14893617021276595,0.04838709677419355,1
0.42553191489361697,G,Minor,0.8356164383561644,0.870967741935484,0.6506024096385543,0.5979381443298969,0.0,0.2021276595744681,0.03225806451612903,1
0.46099290780141844,B,Major,0.8630136986301369,0.5913978494623657,0.9879518072289158,0.5154639175257731,0.01098901098901099,0.06382978723404256,0.04838709677419355,1
0.4822695035460993,F,Major,0.6438356164383561,0.881720430107527,0.8072289156626506,0.25773195876288657,0.0,0.23404255319148937,0.04838709677419355,1
0.25531914893617025,D,Major,0.8904109589041096,0.7311827956989249,0.5421686746987953,0.6391752577319587,0.0,0.06382978723404256,0.016129032258064516,1
0.21276595744680848,F,Minor,0.7397260273972603,0.5268817204301076,0.6024096385542169,0.7628865979381443,0.0,0.14893617021276595,0.1935483870967742,2
0.23404255319148937,C#,Minor,0.9178082191780823,0.38709677419354843,0.5421686746987953,0.0,0.0,0.07446808510638298,0.4354838709677419,0
0.7659574468085105,B,Major,0.27397260273972596,0.25806451612903225,0.6265060240963856,0.0,0.0,0.2127659574468085,0.016129032258064516,0
0.17730496453900713,G#,Major,0.5616438356164384,0.06451612903225808,0.5783132530120483,0.07216494845360824,0.0,0.4787234042553191,0.08064516129032258,0
0.5319148936170213,C#,Major,0.4520547945205479,0.47311827956989244,0.710843373493976,0.0,0.0,0.3404255319148936,0.03225806451612903,0
0.12056737588652477,G#,Major,0.38356164383561636,0.1935483870967742,0.4698795180722892,0.010309278350515464,0.0,0.12765957446808512,0.016129032258064516,0
0.46099290780141844,C#,Minor,0.7397260273972603,0.860215053763441,0.9036144578313253,0.17525773195876287,0.0,0.425531914893617,0.04838709677419355,1
0.2056737588652482,C#,Minor,0.38356164383561636,0.10752688172043011,0.5421686746987953,0.6701030927835051,0.19780219780219782,0.23404255319148937,0.016129032258064516,2
0.44680851063829785,D,Major,0.5342465753424657,0.5483870967741936,0.7710843373493976,0.010309278350515464,0.03296703296703297,0.2127659574468085,0.03225806451612903,0
0.5177304964539007,F,Minor,0.35616438356164387,0.40860215053763443,0.5783132530120483,0.09278350515463918,0.0,0.08510638297872342,0.016129032258064516,0
0.475177304964539,E,Major,0.4794520547945205,0.24731182795698925,0.40963855421686757,0.5154639175257731,0.0,0.09574468085106383,0.016129032258064516,2
0.46808510638297873,D,Major,0.6575342465753424,0.2150537634408602,0.3975903614457832,0.010309278350515464,0.0,0.2553191489361702,0.1129032258064516,0
0.7304964539007092,F#,Minor,0.7534246575342465,0.5806451612903226,0.710843373493976,0.05154639175257732,0.0,0.07446808510638298,0.08064516129032258,1
0.23404255319148937,C#,Major,0.6164383561643836,0.38709677419354843,0.783132530120482,0.3402061855670103,0.0,0.2872340425531915,0.06451612903225806,0
0.26241134751773043,C#,Major,0.3424657534246575,0.49462365591397855,0.710843373493976,0.44329896907216493,0.0,0.12765957446808512,0.03225806451612903,0
0.25531914893617025,A#,Major,0.1506849315068493,0.3010752688172043,0.5180722891566265,0.8041237113402062,0.0,0.18085106382978725,0.016129032258064516,2
0.46099290780141844,F,Major,0.547945205479452,0.34408602150537637,0.24096385542168677,0.7835051546391752,0.0,0.3404255319148936,0.1129032258064516,2
0.5460992907801417,D,Major,0.3698630136986301,0.17204301075268819,0.6024096385542169,0.010309278350515464,0.0,0.09574468085106383,0.016129032258064516,0
0.4184397163120567,G#,Minor,0.7534246575342465,0.7096774193548389,0.6506024096385543,0.030927835051546393,0.01098901098901099,0.08510638297872342,0.03225806451612903,1
0.1914893617021276,C#,Minor,0.9315068493150684,0.41935483870967744,0.6867469879518073,0.09278350515463918,0.0,0.06382978723404256,0.0967741935483871,1
0.45390070921985815,A,Major,0.547945205479452,0.860215053763441,0.819277108433735,0.7216494845360825,0.08791208791208792,0.06382978723404256,0.08064516129032258,1
0.23404255319148937,G#,Major,0.6575342465753424,0.6774193548387097,0.5542168674698795,0.1958762886597938,0.0,0.09574468085106383,0.016129032258064516,1
0.7588652482269503,C#,Minor,0.6986301369863015,0.7741935483870969,0.746987951807229,0.061855670103092786,0.0,0.07446808510638298,0.1129032258064516,1
0.6028368794326241,D,Major,0.6164383561643836,0.10752688172043011,0.746987951807229,0.041237113402061855,0.0,0.07446808510638298,0.03225806451612903,0
0.5035460992907801,A,Minor,0.5342465753424657,0.16129032258064518,0.4698795180722892,0.1134020618556701,0.0,0.031914893617021274,0.03225806451612903,0
0.5531914893617021,D#,Major,0.821917808219178,0.6989247311827957,0.3614457831325302,0.15463917525773196,0.0,0.07446808510638298,0.5,1
0.24822695035460995,F#,Minor,0.35616438356164387,0.13978494623655913,0.2530120481927711,0.7319587628865979,0.09890109890109891,0.08510638297872342,0.016129032258064516,2
0.5531914893617021,F,Major,0.4520547945205479,0.3763440860215054,0.49397590361445787,0.14432989690721648,0.0,0.08510638297872342,0.17741935483870966,0
0.33333333333333337,C#,Minor,0.4520547945205479,0.2150537634408602,0.6265060240963856,0.07216494845360824,0.0,0.09574468085106383,0.016129032258064516,0
0.1985815602836879,G,Major,0.5342465753424657,0.5698924731182796,0.5421686746987953,0.030927835051546393,0.0,0.3723404255319149,0.016129032258064516,0
0.16312056737588654,G,Minor,0.6164383561643836,0.13978494623655913,0.6867469879518073,0.15463917525773196,0.0,0.08510638297872342,0.04838709677419355,0
0.7446808510638298,D,Major,0.3698630136986301,0.3548387096774194,0.9156626506024098,0.0,0.0,0.09574468085106383,0.04838709677419355,0
0.13475177304964536,E,Minor,0.5342465753424657,0.2150537634408602,0.6385542168674699,0.21649484536082475,0.0,0.10638297872340427,0.4193548387096774,0
0.4893617021276595,E,Minor,0.7945205479452055,0.5268817204301076,0.6987951807228916,0.5257731958762887,0.0,0.09574468085106383,0.04838709677419355,1
0.6595744680851064,A#,Major,0.4246575342465753,0.49462365591397855,0.3132530120481928,0.6288659793814433,0.0,0.07446808510638298,0.06451612903225806,2
0.36170212765957444,C#,Major,0.7808219178082192,0.9462365591397851,0.7951807228915663,0.041237113402061855,0.0,0.07446808510638298,0.016129032258064516,1
0.36879432624113473,C#,Major,0.5205479452054795,0.44086021505376344,0.6626506024096386,0.020618556701030927,0.0,0.06382978723404256,0.016129032258064516,0
0.34751773049645385,F,Minor,0.7397260273972603,0.6559139784946237,0.6987951807228916,0.020618556701030927,0.0,0.0425531914893617,0.04838709677419355,1
0.3049645390070922,D,Minor,0.5205479452054795,0.46236559139784944,0.6506024096385543,0.0,0.0,0.10638297872340427,0.016129032258064516,0
0.5602836879432623,E,Minor,0.6986301369863015,0.3548387096774194,0.4698795180722892,0.07216494845360824,0.0,0.19148936170212766,0.12903225806451613,0
0.46099290780141844,F,Major,0.38356164383561636,0.15053763440860218,0.3614457831325302,0.7835051546391752,0.0,0.08510638297872342,0.016129032258064516,2
0.36170212765957444,B,Major,0.7397260273972603,0.8064516129032259,0.5783132530120483,0.3402061855670103,0.01098901098901099,0.12765957446808512,0.016129032258064516,1
0.3971631205673759,G,Major,0.5753424657534247,0.48387096774193555,0.7710843373493976,0.0,0.0,0.14893617021276595,0.03225806451612903,0
0.33333333333333337,G,Major,0.5616438356164384,0.5376344086021506,0.8072289156626506,0.3711340206185567,0.0,0.08510638297872342,0.06451612903225806,1
0.24822695035460995,A#,Minor,0.6438356164383561,0.46236559139784944,0.45783132530120485,0.30927835051546393,0.0,0.031914893617021274,0.5,0
0.6028368794326241,D#,Minor,0.43835616438356156,0.2795698924731183,0.7710843373493976,0.24742268041237114,0.0,0.09574468085106383,0.0967741935483871,0
0.3900709219858156,F,Minor,0.8356164383561644,0.989247311827957,0.6867469879518073,0.18556701030927836,0.0,0.32978723404255317,0.24193548387096772,1
0.43971631205673756,B,Minor,0.8082191780821919,0.913978494623656,0.855421686746988,0.041237113402061855,0.0,0.2127659574468085,0.06451612903225806,1
0.17730496453900713,F,Major,0.38356164383561636,0.40860215053763443,0.5662650602409639,0.5463917525773195,0.0,0.06382978723404256,0.016129032258064516,2
0.44680851063829785,A,Minor,0.7123287671232876,0.8064516129032259,0.5903614457831325,0.3402061855670103,0.0,0.12765957446808512,0.03225806451612903,1
0.5531914893617021,A,Major,0.5616438356164384,0.2903225806451613,0.8795180722891568,0.041237113402061855,0.04395604395604396,0.05319148936170213,0.03225806451612903,0
0.524822695035461,G#,Major,0.6986301369863015,0.6881720430107527,0.6506024096385543,0.030927835051546393,0.0,0.2446808510638298,0.03225806451612903,1
0.6879432624113474,A#,Major,0.35616438356164387,0.7956989247311829,0.6024096385542169,0.1958762886597938,0.0,0.08510638297872342,0.03225806451612903,1
0.21276595744680848,F,Major,0.8767123287671232,0.5698924731182796,0.49397590361445787,0.10309278350515463,0.0,0.2765957446808511,0.08064516129032258,1
0.5744680851063829,D,Major,0.547945205479452,0.903225806451613,0.9518072289156628,0.030927835051546393,0.0,0.07446808510638298,0.0967741935483871,1
0.35460992907801414,E,Minor,0.1643835616438356,0.08602150537634408,0.19277108433734938,0.9587628865979382,0.0,0.07446808510638298,0.016129032258064516,2
0.44680851063829785,B,Major,0.7534246575342465,0.5913978494623657,0.6144578313253013,0.10309278350515463,0.0,0.2446808510638298,0.04838709677419355,1
0.46099290780141844,E,Minor,0.8082191780821919,0.6989247311827957,0.8313253012048193,0.030927835051546393,0.0,0.2553191489361702,0.04838709677419355,1
0.43971631205673756,A,Minor,0.7808219178082192,0.7526881720430109,0.7590361445783134,0.3711340206185567,0.0,0.08510638297872342,0.03225806451612903,1
0.6028368794326241,D,Major,0.2602739726027397,0.17204301075268819,0.8674698795180723,0.21649484536082475,0.0,0.06382978723404256,0.1129032258064516,0
0.4042553191489362,D,Minor,0.7534246575342465,0.49462365591397855,0.5903614457831325,0.27835051546391754,0.0,0.06382978723404256,0.04838709677419355,1
0.3829787234042553,C#,Minor,0.7123287671232876,0.47311827956989244,0.4698795180722892,0.18556701030927836,0.0,0.1595744680851064,0.5161290322580645,0
0.3191489361702128,G,Minor,0.726027397260274,0.989247311827957,0.6987951807228916,0.32989690721649484,0.0,0.06382978723404256,0.03225806451612903,1
0.475177304964539,F#,Major,0.4520547945205479,0.17204301075268819,0.49397590361445787,0.4639175257731959,0.01098901098901099,0.30851063829787234,0.016129032258064516,2
0.4184397163120567,D#,Minor,0.8356164383561644,0.6559139784946237,0.4337349397590362,0.6907216494845361,0.0,0.10638297872340427,0.06451612903225806,2
0.4822695035460993,B,Minor,0.9589041095890412,0.6881720430107527,0.6144578313253013,0.4329896907216495,0.0,0.09574468085106383,0.3709677419354839,1
0.33333333333333337,G,Major,0.9452054794520548,0.6774193548387097,0.6265060240963856,0.0,0.0,0.35106382978723405,0.1129032258064516,1
0.17730496453900713,F,Minor,0.49315068493150677,0.5161290322580646,0.40963855421686757,0.3917525773195876,0.05494505494505495,0.07446808510638298,0.14516129032258066,2
0.10638297872340419,D#,Minor,0.5753424657534247,0.24731182795698925,0.6626506024096386,0.08247422680412371,0.0,0.5319148936170213,0.03225806451612903,0
0.7588652482269503,A,Major,0.30136986301369867,0.3118279569892473,0.5421686746987953,0.061855670103092786,0.0,0.05319148936170213,0.016129032258064516,0
0.3900709219858156,E,Major,0.5068493150684932,0.2150537634408602,0.2530120481927711,0.7525773195876289,0.0,0.2978723404255319,0.016129032258064516,2
0.5319148936170213,G,Minor,0.6986301369863015,0.989247311827957,0.7951807228915663,0.18556701030927836,0.0,0.021276595744680854,0.04838709677419355,1
0.44680851063829785,A,Minor,0.7945205479452055,0.924731182795699,0.7590361445783134,0.010309278350515464,0.0,0.06382978723404256,0.04838709677419355,1
0.6737588652482268,A,Major,0.6301369863013699,0.6129032258064517,0.6867469879518073,0.3402061855670103,0.0,0.2978723404255319,0.29032258064516125,1
0.5602836879432623,F,Major,0.6849315068493151,0.89247311827957,0.674698795180723,0.061855670103092786,0.0,0.26595744680851063,0.04838709677419355,1
0.4042553191489362,C#,Minor,0.5890410958904109,0.47311827956989244,0.6867469879518073,0.061855670103092786,0.0,0.09574468085106383,0.03225806451612903,0
0.5177304964539007,G,Minor,0.7534246575342465,0.913978494623656,0.8313253012048193,0.10309278350515463,0.0,0.09574468085106383,0.04838709677419355,1
0.702127659574468,G#,Major,0.30136986301369867,0.2150537634408602,0.5783132530120483,0.08247422680412371,0.0,0.13829787234042554,0.016129032258064516,0
0.11347517730496448,B,Minor,0.6164383561643836,0.5053763440860216,0.5542168674698795,0.030927835051546393,0.0,0.1702127659574468,0.12903225806451613,0
0.36879432624113473,C#,Major,0.8082191780821919,0.7419354838709679,0.37349397590361455,0.5567010309278351,0.0,0.0425531914893617,0.016129032258064516,1
0.7730496453900709,D,Major,0.30136986301369867,0.06451612903225808,0.27710843373493976,1.0,0.27472527472527475,0.648936170212766,0.03225806451612903,2
0.44680851063829785,C#,Major,0.6849315068493151,0.6021505376344087,0.7590361445783134,0.030927835051546393,0.0,0.08510638297872342,0.03225806451612903,1
0.6028368794326241,C#,Minor,0.5753424657534247,0.5053763440860216,0.49397590361445787,0.7525773195876289,0.0,0.11702127659574468,0.016129032258064516,2
0.17730496453900713,A,Minor,0.5068493150684932,0.09677419354838711,0.4698795180722892,0.041237113402061855,0.0,0.19148936170212766,0.03225806451612903,0
0.14184397163120566,F,Major,0.43835616438356156,0.40860215053763443,0.4698795180722892,0.17525773195876287,0.0,0.2021276595744681,0.016129032258064516,0
0.8156028368794327,D#,Major,0.136986301369863,0.3655913978494624,0.6867469879518073,0.20618556701030927,0.0,0.26595744680851063,0.04838709677419355,0
0.7163120567375886,C#,Major,0.4657534246575343,0.860215053763441,0.9638554216867471,0.1134020618556701,0.0,0.3617021276595745,0.1129032258064516,1
0.6737588652482268,G#,Major,0.6575342465753424,0.38709677419354843,0.4337349397590362,0.16494845360824742,0.0,0.13829787234042554,0.32258064516129037,0
0.6737588652482268,G,Major,0.5753424657534247,0.978494623655914,0.7951807228915663,0.05154639175257732,0.0,0.40425531914893614,0.22580645161290322,1
0.1914893617021276,D,Major,0.6438356164383561,0.827956989247312,0.5903614457831325,0.041237113402061855,0.0,0.05319148936170213,0.03225806451612903,1
0.1914893617021276,G,Major,0.4109589041095891,0.08602150537634408,0.24096385542168677,0.010309278350515464,0.0,0.09574468085106383,0.03225806451612903,0
0.6028368794326241,A,Major,0.1506849315068493,0.2150537634408602,0.5060240963855422,0.041237113402061855,0.0,0.08510638297872342,0.016129032258064516,0
0.2056737588652482,F,Major,0.19178082191780826,0.13978494623655913,0.3975903614457832,0.020618556701030927,0.5054945054945056,0.08510638297872342,0.016129032258064516,0
0.17730496453900713,E,Minor,0.6986301369863015,0.34408602150537637,0.5903614457831325,0.26804123711340205,0.0,0.2553191489361702,0.04838709677419355,0
0.6737588652482268,A,Major,0.4246575342465753,0.5376344086021506,0.49397590361445787,0.6907216494845361,0.0,0.4148936170212766,0.14516129032258066,2
0.3120567375886525,F,Major,0.547945205479452,0.4516129032258065,0.855421686746988,0.010309278350515464,0.0,0.06382978723404256,0.04838709677419355,0
0.45390070921985815,E,Minor,0.4657534246575343,0.39784946236559143,0.6265060240963856,0.6494845360824743,0.0,0.09574468085106383,0.04838709677419355,2
0.652482269503546,G,Major,0.4246575342465753,0.7634408602150539,0.5542168674698795,0.30927835051546393,0.0,0.0425531914893617,0.04838709677419355,1
0.46099290780141844,F#,Major,0.547945205479452,0.48387096774193555,0.710843373493976,0.05154639175257732,0.0,0.06382978723404256,0.016129032258064516,0
0.2978723404255319,F,Minor,0.5753424657534247,0.16129032258064518,0.6987951807228916,0.10309278350515463,0.0,0.10638297872340427,0.3709677419354839,0
0.5744680851063829,B,Minor,0.3698630136986301,0.6774193548387097,0.9036144578313253,0.0,0.0,0.1702127659574468,0.0967741935483871,1
0.524822695035461,A,Minor,0.3424657534246575,0.3548387096774194,0.32530120481927716,0.32989690721649484,0.0,0.07446808510638298,0.12903225806451613,2
0.21276595744680848,F#,Minor,0.8356164383561644,0.5161290322580646,0.7590361445783134,0.12371134020618557,0.0,0.0425531914893617,0.03225806451612903,1
0.7446808510638298,G#,Minor,0.5342465753424657,0.5483870967741936,0.7951807228915663,0.15463917525773196,0.0,0.3617021276595745,0.08064516129032258,0
0.4893617021276595,F#,Minor,0.7945205479452055,0.15053763440860218,0.6024096385542169,0.030927835051546393,0.0,0.07446808510638298,0.14516129032258066,0
0.13475177304964536,F#,Minor,0.4657534246575343,0.881720430107527,0.9156626506024098,0.020618556701030927,0.0,0.06382978723404256,0.04838709677419355,1
0.5744680851063829,B,Minor,0.5205479452054795,0.17204301075268819,0.40963855421686757,0.21649484536082475,0.0,0.09574468085106383,0.06451612903225806,0
0.06382978723404253,A#,Minor,0.4109589041095891,0.2150537634408602,0.6385542168674699,0.1134020618556701,0.0,0.07446808510638298,0.4193548387096774,0
0.5602836879432623,B,Major,0.7123287671232876,0.33333333333333337,0.40963855421686757,0.865979381443299,0.0,0.07446808510638298,0.16129032258064516,2
0.5035460992907801,B,Minor,0.7397260273972603,0.8064516129032259,0.710843373493976,0.15463917525773196,0.0,0.2553191489361702,0.12903225806451613,1
0.24822695035460995,E,Major,0.4520547945205479,0.5268817204301076,0.49397590361445787,0.5463917525773195,0.0,0.09574468085106383,0.03225806451612903,2
0.2836879432624113,F,Minor,0.904109589041096,0.6774193548387097,0.7710843373493976,0.09278350515463918,0.0,0.0425531914893617,0.5,1
0.2907801418439716,F,Major,0.6027397260273972,0.2150537634408602,0.7710843373493976,0.15463917525773196,0.0,0.2872340425531915,0.03225806451612903,0
0.475177304964539,D,Major,0.8493150684931507,0.5268817204301076,0.6506024096385543,0.41237113402061853,0.0,0.06382978723404256,0.03225806451612903,1
0.3900709219858156,A,Major,0.7534246575342465,0.010752688172043015,0.19277108433734938,0.21649484536082475,0.0,0.10638297872340427,0.04838709677419355,0
0.45390070921985815,G#,Major,0.6438356164383561,0.40860215053763443,0.3493975903614458,0.8041237113402062,0.0,0.08510638297872342,0.016129032258064516,2
0.4964539007092198,F,Minor,0.7808219178082192,0.870967741935484,0.7228915662650603,0.6391752577319587,0.0,0.05319148936170213,0.1129032258064516,1
0.23404255319148937,A#,Minor,0.6849315068493151,0.44086021505376344,0.5783132530120483,0.28865979381443296,0.0,0.10638297872340427,0.17741935483870966,0
0.4184397163120567,A,Minor,0.8356164383561644,0.6451612903225807,0.3012048192771084,0.030927835051546393,0.0,0.08510638297872342,0.03225806451612903,1
0.4964539007092198,A,Minor,0.7397260273972603,0.25806451612903225,0.49397590361445787,0.18556701030927836,0.0,0.2021276595744681,0.20967741935483872,0
0.2978723404255319,D,Major,0.7534246575342465,0.3763440860215054,0.4698795180722892,0.30927835051546393,0.0,0.08510638297872342,0.06451612903225806,0
0.21985815602836878,D,Major,0.4246575342465753,0.22580645161290325,0.7228915662650603,0.14432989690721648,0.0,0.06382978723404256,0.14516129032258066,0
0.4113475177304964,G#,Major,0.6575342465753424,0.5806451612903226,0.674698795180723,0.30927835051546393,0.0,0.30851063829787234,0.27419354838709675,1
0.17730496453900713,G#,Major,0.5342465753424657,0.03225806451612903,0.5783132530120483,0.061855670103092786,0.0,0.5851063829787234,0.06451612903225806,0
0.36879432624113473,F,Minor,0.6712328767123288,0.44086021505376344,0.5421686746987953,0.14432989690721648,0.0,0.18085106382978725,0.30645161290322576,0
0.4822695035460993,A,Minor,0.7534246575342465,0.924731182795699,0.8433734939759038,0.31958762886597936,0.0,0.0425531914893617,0.03225806451612903,1
0.21985815602836878,G#,Minor,0.6986301369863015,0.6129032258064517,0.8313253012048193,0.1134020618556701,0.0,0.3404255319148936,0.06451612903225806,1
0.5957446808510639,G#,Major,0.5890410958904109,0.870967741935484,0.5542168674698795,0.41237113402061853,0.0,0.11702127659574468,0.17741935483870966,1
0.3191489361702128,F#,Minor,0.5890410958904109,0.3010752688172043,0.3132530120481928,0.8350515463917526,0.0,0.08510638297872342,0.016129032258064516,2
0.2836879432624113,F#,Major,0.9863013698630136,0.6236559139784947,0.45783132530120485,0.030927835051546393,0.0,0.021276595744680854,0.22580645161290322,1
0.2836879432624113,C#,Major,0.7808219178082192,0.6989247311827957,0.7710843373493976,0.28865979381443296,0.0,0.08510638297872342,0.1935483870967742,1
0.4893617021276595,B,Major,0.726027397260274,0.6129032258064517,0.5301204819277109,0.061855670103092786,0.0,0.13829787234042554,0.016129032258064516,1
0.7446808510638298,E,Minor,0.6575342465753424,0.5913978494623657,0.5060240963855422,0.041237113402061855,0.0,0.2553191489361702,0.16129032258064516,1
0.11347517730496448,F#,Major,0.49315068493150677,0.23655913978494625,0.5542168674698795,0.4742268041237113,0.01098901098901099,0.23404255319148937,0.17741935483870966,2
0.7375886524822696,C#,Major,0.6301369863013699,0.6989247311827957,0.4457831325301205,0.6494845360824743,0.0,0.3723404255319149,0.03225806451612903,2
0.35460992907801414,G,Major,0.7534246575342465,0.6451612903225807,0.6626506024096386,0.041237113402061855,0.0,0.0425531914893617,0.1935483870967742,1
0.13475177304964536,A,Minor,0.27397260273972596,0.10752688172043011,0.7228915662650603,0.010309278350515464,0.0,0.1702127659574468,0.0967741935483871,0
0.1985815602836879,G#,Major,0.7671232876712328,0.5806451612903226,0.5783132530120483,0.1134020618556701,0.0,0.08510638297872342,0.33870967741935487,1
